x,y,dt
1.709082858594152,0.8704002696264365,0
1.708053880328234,0.8705227327038982,0.008405208587646484
1.702911680493944,0.8720749329483662,0.04184746742248535
1.6987863083043946,0.873509473959947,0.042035818099975586
1.6946479191345114,0.8749489608257308,0.04240155220031738
1.6894672571932396,0.8774629266768074,0.042268991470336914
1.684251605500355,0.8790422570589959,0.05091047286987305
1.6790293612433946,0.8815760372786515,0.04240846633911133
1.6727152621395935,0.8833010974700363,0.050830841064453125
1.6674465885861236,0.88585638000459,0.04253888130187988
1.6621427462178708,0.8874686910312459,0.04254031181335449
1.6557608080632111,0.8901782281194193,0.05093240737915039
1.6482712113942453,0.8930376706471165,0.05090928077697754
1.6418079768336977,0.8948155280241331,0.05090141296386719
1.634238507683997,0.8977060829857468,0.050707101821899414
1.6276935269093036,0.8985393357634226,0.03383898735046387
1.6144458266671888,0.8953591633906895,0.050637006759643555
1.6044132176787487,0.8917367815368434,0.0423130989074707
1.5966188398395016,0.8936843242038598,0.04239249229431152
1.5920454754789932,0.8864062564265484,0.050981998443603516
1.5942757145064934,0.8851550445225014,0.051023006439208984
1.60095532961263,0.8823906893539125,0.03405904769897461
1.612005477640244,0.8771692478054427,0.050905466079711914
1.623973733936493,0.8651040009600584,0.05092906951904297
1.6391551921270562,0.8585593218637172,0.050870656967163086
1.653143409000632,0.8560308572492326,0.051024436950683594
1.6605320329639317,0.8485337199819819,0.03403902053833008
1.6710000093336728,0.8369590830822381,0.05088996887207031
1.6813819467424806,0.825488693408416,0.05088472366333008
1.6896111488632801,0.8152604011838848,0.04247713088989258
1.6988086981614368,0.8040746476277896,0.05092954635620117
1.7069386868995593,0.7949302835652747,0.042403459548950195
1.7160121987174302,0.7839085880406366,0.05075359344482422
1.724033605382693,0.7749019082403228,0.042357683181762695
1.7319799151060065,0.7641182743380203,0.05088472366333008
1.739889855800847,0.7543252804070651,0.04241228103637695
1.7467683344102052,0.7455829592168575,0.04232621192932129
1.7555655859354673,0.7349385479476567,0.050882577896118164
1.7633207714873407,0.7244369302826006,0.05092024803161621
1.7159661408423559,0.6988705830959295,0.042405128479003906
1.610839568092127,0.6537462500517424,0.050881147384643555
1.5067701688045798,0.6087392901683285,0.050797462463378906
1.421163609034958,0.5723818520564942,0.04238271713256836
1.3354249580620152,0.5347620149514081,0.04231381416320801
1.2341912747116406,0.49119423880127566,0.050750732421875
1.1468441573705337,0.4541564104091505,0.04230380058288574
1.0604255773376359,0.4173686696293086,0.04250454902648926
0.9565686110043276,0.3727610378705767,0.05090689659118652
0.8525122462521051,0.32912049050777353,0.050864219665527344
0.7666674455315696,0.29218248982383044,0.04235553741455078
0.6296260511189449,0.23549065970166363,0.0677032470703125
0.5307061220895016,0.192969937081913,0.05083870887756348
0.46375614489688843,0.16483743997114653,0.03396177291870117
0.36447172770146924,0.1219816879112161,0.05094313621520996
0.2672684177524522,0.08059719925176596,0.05086708068847656
0.2004096205154259,0.052369092071039715,0.0339655876159668
0.10860216437243073,0.038351974707595625,0.05078840255737305
